Region,Crop,Year,Production_Tonnes,Population
Region_12,Pulses,2021,90370,985385
Region_12,Pulses,2021,500,384903
Region_12,Pulses,2022,500,518984
Region_12,Pulses,2022,17867,436775
Region_12,Pulses,2022,144834,58900
Region_12,Pulses,2022,76684,388869
Region_12,Pulses,2022,81410,712883
Region_12,Pulses,2022,104420,567515
Region_12,Pulses,2022,96480,932894
Region_12,Pulses,2023,64032,595176
Region_12,Pulses,2023,155164,638278
Region_12,Pulses,2023,6070,678674
Region_12,Pulses,2023,84496,697423
Region_12,Pulses,2023,84927,205430
Region_12,Pulses,2023,85019,740392
Region_12,Pulses,2023,32836,828475
Region_12,Millet,2015,64229,851417
Region_12,Millet,2015,76104,971972
Region_12,Millet,2015,36752,778963
Region_12,Millet,2015,500,100254
Region_12,Millet,2015,38152,895432
Region_12,Millet,2015,137620,243753
Region_12,Millet,2015,78458,930212
Region_12,Millet,2016,51089,224942
Region_12,Millet,2016,500,704884
Region_12,Millet,2016,500,850542
Region_12,Millet,2016,108700,121271
Region_12,Millet,2016,133538,539296
Region_12,Millet,2016,111859,712658
Region_12,Millet,2016,84526,143206
Region_12,Millet,2017,54698,310839
Region_12,Millet,2017,44249,129783
Region_12,Millet,2017,95218,577706
Region_12,Millet,2017,41146,917897
Region_12,Millet,2017,109208,308735
Region_12,Millet,2017,130379,146388
Region_12,Millet,2017,123791,451211
Region_12,Millet,2018,65890,745081
Region_12,Millet,2018,53626,56885
Region_12,Millet,2018,96099,440011
Region_12,Millet,2018,86866,369234
Region_12,Millet,2018,86345,371679
Region_12,Millet,2018,110999,304256
Region_12,Millet,2018,30967,885136
Region_12,Millet,2019,51254,533479
Region_12,Millet,2019,111133,183416
Region_12,Millet,2019,73367,495236
Region_12,Millet,2019,119679,428401
Region_12,Millet,2019,93607,809097
Region_12,Millet,2019,212981,830799
Region_12,Millet,2019,68682,756000
Region_12,Millet,2020,118723,761833
Region_12,Millet,2020,95308,924430
Region_12,Millet,2020,83620,952365
Region_12,Millet,2020,40634,943594
Region_12,Millet,2020,59021,327807
Region_12,Millet,2020,87796,973919
Region_12,Millet,2020,102641,500094
Region_12,Millet,2021,2570,208692
Region_12,Millet,2021,72500,838446
Region_12,Millet,2021,29653,698841
Region_12,Millet,2021,181720,425870
Region_12,Millet,2021,97063,169717
Region_12,Millet,2021,93275,554483
Region_12,Millet,2021,32616,281521
Region_12,Millet,2022,15334,1000000
Region_12,Millet,2022,70607,925000
Region_12,Millet,2022,35548,385794
Region_12,Millet,2022,93465,985147
Region_12,Millet,2022,85747,56442
Region_12,Millet,2022,500,672215
Region_12,Millet,2022,34300,84441
Region_12,Millet,2023,8578,310891
Region_12,Millet,2023,100150,524141
Region_12,Millet,2023,177571,108956
Region_12,Millet,2023,23941,759646
Region_12,Millet,2023,169677,853591
Region_12,Millet,2023,50892,250736
Region_12,Millet,2023,91485,836051
Region_13,Wheat,2015,159677,536030
Region_13,Wheat,2015,87001,682648
Region_13,Wheat,2015,202682,576634
Region_13,Wheat,2015,119988,864682
Region_13,Wheat,2015,102107,299498
Region_13,Wheat,2015,119104,575263
Region_13,Wheat,2015,99816,171420
Region_13,Wheat,2016,76585,107833
Region_13,Wheat,2016,92383,245675
Region_13,Wheat,2016,94752,355588
Region_13,Wheat,2016,193407,487974
Region_13,Wheat,2016,68913,74639
Region_13,Wheat,2016,200101,391341
Region_13,Wheat,2016,114969,273277
Region_13,Wheat,2017,91372,564716
Region_13,Wheat,2017,75590,708136
Region_13,Wheat,2017,134290,508052
Region_13,Wheat,2017,500,501915
Region_13,Wheat,2017,75335,226836
Region_13,Wheat,2017,52777,853000
Region_13,Wheat,2017,146916,746349
Region_13,Wheat,2018,109685,609452
Region_13,Wheat,2018,174005,998976
Region_13,Wheat,2018,100727,656142
Region_13,Wheat,2018,24282,996596
Region_13,Wheat,2018,150298,837554
Region_13,Wheat,2018,188038,987736
Region_13,Wheat,2018,96449,654939
Region_13,Wheat,2019,40564,665179
Region_13,Wheat,2019,131286,334469
Region_13,Wheat,2019,88289,199595
Region_13,Wheat,2019,43241,946650
Region_13,Wheat,2019,58476,211032
Region_13,Wheat,2019,96490,941485
Region_13,Wheat,2019,122544,253898
Region_13,Wheat,2020,186172,734199
Region_13,Wheat,2020,156779,405206
Region_13,Wheat,2020,146553,685729
Region_13,Wheat,2020,187830,439507
Region_13,Wheat,2020,23269,573131
Region_13,Wheat,2020,154905,75777
Region_13,Wheat,2020,120154,688939
Region_13,Wheat,2021,118742,898214
Region_13,Wheat,2021,78354,630690
Region_13,Wheat,2021,90307,813378
Region_13,Wheat,2021,183894,995951
Region_13,Wheat,2021,65208,117342
Region_13,Wheat,2021,76030,177773
Region_13,Wheat,2021,135740,323614
Region_13,Wheat,2022,150224,586024
Region_13,Wheat,2022,123047,100762
Region_13,Wheat,2022,75905,771997
Region_13,Wheat,2022,192034,758297
Region_13,Wheat,2022,157080,547728
Region_13,Wheat,2022,132413,675504
Region_13,Wheat,2022,132147,326809
Region_13,Wheat,2023,131914,608105
Region_13,Wheat,2023,131692,84490
Region_13,Wheat,2023,142236,110568
Region_13,Wheat,2023,146499,532621
Region_13,Wheat,2023,54578,1000000
Region_13,Wheat,2023,61795,804636
Region_13,Wheat,2023,208161,243952
Region_13,Rice,2015,139482,137276
Region_13,Rice,2015,173885,618970
Region_13,Rice,2015,136415,84690
Region_13,Rice,2015,98351,620936
Region_13,Rice,2015,67460,894887
Region_13,Rice,2015,237513,906073
Region_13,Rice,2015,167958,884260
Region_13,Rice,2016,111046,360855
Region_13,Rice,2016,94929,516544
Region_13,Rice,2016,43977,589403
Region_13,Rice,2016,9206,75223
Region_13,Rice,2016,87804,402184
Region_13,Rice,2016,97126,299358
Region_13,Rice,2016,172631,430788
Region_13,Rice,2017,134821,879136
Region_13,Rice,2017,92316,874980
Region_13,Rice,2017,75360,437181
Region_13,Rice,2017,70219,325711
Region_13,Rice,2017,103566,291501
Region_13,Rice,2017,111495,680099
Region_13,Rice,2017,118895,504213
Region_13,Rice,2018,92837,689400
Region_13,Rice,2018,101812,792691
Region_13,Rice,2018,87559,278363
Region_13,Rice,2018,196288,680573
Region_13,Rice,2018,39582,385108
Region_13,Rice,2018,52589,183386
Region_13,Rice,2018,135092,136210
Region_13,Rice,2019,173919,511230
Region_13,Rice,2019,51913,953967
Region_13,Rice,2019,34508,990649
Region_13,Rice,2019,135897,894227
Region_13,Rice,2019,149641,435755
Region_13,Rice,2019,186343,889148
Region_13,Rice,2019,61755,846385
Region_13,Rice,2020,120001,939166
Region_13,Rice,2020,85142,247349
Region_13,Rice,2020,71909,423011
Region_13,Rice,2020,116715,441561
Region_13,Rice,2020,134897,169615
Region_13,Rice,2020,39605,1000000
Region_13,Rice,2020,73343,762060
Region_13,Rice,2021,72430,449790
Region_13,Rice,2021,168010,208013
Region_13,Rice,2021,58398,596206
Region_13,Rice,2021,210170,692889
Region_13,Rice,2021,146551,863819
Region_13,Rice,2021,87070,852917
Region_13,Rice,2021,114491,195952
Region_13,Rice,2022,151214,211943
Region_13,Rice,2022,79555,472845
Region_13,Rice,2022,99463,188615
Region_13,Rice,2022,89103,801991
Region_13,Rice,2022,151401,382035
Region_13,Rice,2022,171454,491152
Region_13,Rice,2022,70069,312472
Region_13,Rice,2023,167811,687675
Region_13,Rice,2023,144512,466724
Region_13,Rice,2023,55870,1000000
Region_13,Rice,2023,80333,394034
Region_13,Rice,2023,65207,744864
Region_13,Rice,2023,215441,1000000
Region_13,Rice,2023,124726,540759
Region_13,Maize,2015,118154,105832
Region_13,Maize,2015,105226,150904
Region_13,Maize,2015,120029,810537
Region_13,Maize,2015,126181,991297
Region_13,Maize,2015,55936,960753
Region_13,Maize,2015,49979,660479
Region_13,Maize,2015,132208,333955
Region_13,Maize,2016,71589,983707
Region_13,Maize,2016,157093,668020
Region_13,Maize,2016,55951,762139
Region_13,Maize,2016,83987,309305
Region_13,Maize,2016,111052,416035
Region_13,Maize,2016,77662,284973
Region_13,Maize,2016,165981,663647
Region_13,Maize,2017,64315,805309
Region_13,Maize,2017,34644,452200
Region_13,Maize,2017,83284,766667
Region_13,Maize,2017,59935,380806
Region_13,Maize,2017,73461,596920
Region_13,Maize,2017,151206,932806
Region_13,Maize,2017,56557,589928
Region_13,Maize,2018,66389,784838
Region_13,Maize,2018,125329,767509
Region_13,Maize,2018,59581,631713
Region_13,Maize,2018,103769,904514
Region_13,Maize,2018,8609,113655
Region_13,Maize,2018,126983,578071
Region_13,Maize,2018,80125,507873
Region_13,Maize,2019,89054,746680
Region_13,Maize,2019,99323,950080
Region_13,Maize,2019,90061,416706
Region_13,Maize,2019,49567,426641
Region_13,Maize,2019,137842,782794
Region_13,Maize,2019,73934,830408
Region_13,Maize,2019,77345,385265
Region_13,Maize,2020,67608,88978
Region_13,Maize,2020,172236,894933
Region_13,Maize,2020,60418,276915
Region_13,Maize,2020,56360,499018
Region_13,Maize,2020,28113,996797
Region_13,Maize,2020,45951,906598
Region_13,Maize,2020,44591,677019
Region_13,Maize,2021,100098,482921
Region_13,Maize,2021,23570,129236
Region_13,Maize,2021,74949,754146
Region_13,Maize,2021,163932,677213
Region_13,Maize,2021,68215,575076
Region_13,Maize,2021,37305,614070
Region_13,Maize,2021,133258,345496
Region_13,Maize,2022,41271,53123
Region_13,Maize,2022,122940,351967
Region_13,Maize,2022,51740,620744
Region_13,Maize,2022,88954,1000000
Region_13,Maize,2022,96691,379199
Region_13,Maize,2022,72909,505356
Region_13,Maize,2022,168928,420912
Region_13,Maize,2023,91259,445279
Region_13,Maize,2023,168458,306958
Region_13,Maize,2023,92448,925819
Region_13,Maize,2023,81909,932642
Region_13,Maize,2023,73586,179921
Region_13,Maize,2023,104584,948736
Region_13,Maize,2023,31794,108011
Region_13,Pulses,2015,36325,536589
Region_13,Pulses,2015,62585,362239
Region_13,Pulses,2015,108793,59639
Region_13,Pulses,2015,500,921152
Region_13,Pulses,2015,90182,121929
Region_13,Pulses,2015,72654,970790
Region_13,Pulses,2015,37654,688358
Region_13,Pulses,2016,59327,986429
Region_13,Pulses,2016,70516,971107
Region_13,Pulses,2016,500,906680
Region_13,Pulses,2016,41766,784342
Region_13,Pulses,2016,105265,435669
Region_13,Pulses,2016,19018,775508
Region_13,Pulses,2016,69662,294344
Region_13,Pulses,2017,104461,986389
Region_13,Pulses,2017,22557,900436
Region_13,Pulses,2017,500,569574
Region_13,Pulses,2017,131700,929024
Region_13,Pulses,2017,17038,397607
Region_13,Pulses,2017,500,933646
Region_13,Pulses,2017,500,180274
Region_13,Pulses,2018,132355,324122
Region_13,Pulses,2018,23488,602167
Region_13,Pulses,2018,51089,482033
Region_13,Pulses,2018,19551,576401
Region_13,Pulses,2018,60940,470902
Region_13,Pulses,2018,57357,695281
Region_13,Pulses,2018,40518,78157
Region_13,Pulses,2019,31755,592021
Region_13,Pulses,2019,67883,920812
Region_13,Pulses,2019,69841,1000000
Region_13,Pulses,2019,500,915703
Region_13,Pulses,2019,33716,896384
Region_13,Pulses,2019,77225,381104
Region_13,Pulses,2019,99977,963848
Region_13,Pulses,2020,88097,901425
Region_13,Pulses,2020,54715,753173
Region_13,Pulses,2020,14924,174016
Region_13,Pulses,2020,43874,933515
Region_13,Pulses,2020,37090,520721
Region_13,Pulses,2020,61838,313097
Region_13,Pulses,2020,47538,946930
Region_13,Pulses,2021,92342,577718
Region_13,Pulses,2021,72089,602846
Region_13,Pulses,2021,102551,474679
Region_13,Pulses,2021,185460,959718
Region_13,Pulses,2021,69157,790116
Region_13,Pulses,2021,22238,876100
Region_13,Pulses,2021,53211,193182
Region_13,Pulses,2022,10087,1000000
Region_13,Pulses,2022,53692,676988
Region_13,Pulses,2022,36009,556702
Region_13,Pulses,2022,83602,385532
Region_13,Pulses,2022,13687,322320
Region_13,Pulses,2022,41267,776893
Region_13,Pulses,2022,67290,870093
Region_13,Pulses,2023,44945,104228
Region_13,Pulses,2023,500,342683
Region_13,Pulses,2023,43203,394120
Region_13,Pulses,2023,500,789135
Region_13,Pulses,2023,58693,927967
Region_13,Pulses,2023,54957,735690
Region_13,Pulses,2023,53972,650863
Region_13,Millet,2015,7264,939713
Region_13,Millet,2015,45084,781054
Region_13,Millet,2015,500,432808
Region_13,Millet,2015,15066,176581
Region_13,Millet,2015,106927,583891
Region_13,Millet,2015,110172,135895
Region_13,Millet,2015,55946,65174
Region_13,Millet,2016,500,488520
Region_13,Millet,2016,500,157426
Region_13,Millet,2016,16847,170438
Region_13,Millet,2016,3645,870778
Region_13,Millet,2016,117276,258528
Region_13,Millet,2016,97458,788829
Region_13,Millet,2016,132807,865363
Region_13,Millet,2017,50795,448425
Region_13,Millet,2017,69410,889351
Region_13,Millet,2017,23208,679624
Region_13,Millet,2017,11283,457156
Region_13,Millet,2017,63987,537117
Region_13,Millet,2017,146863,228528
Region_13,Millet,2017,63489,606444
Region_13,Millet,2018,60353,468726
Region_13,Millet,2018,6786,760085
Region_13,Millet,2018,500,607715
Region_13,Millet,2018,500,406323
Region_13,Millet,2018,49724,144630
Region_13,Millet,2018,147586,430338
Region_13,Millet,2018,78833,890651
Region_13,Millet,2019,109844,65999
Region_13,Millet,2019,42211,505196
Region_13,Millet,2019,48415,185372
Region_13,Millet,2019,86072,915068
Region_13,Millet,2019,42061,313480
Region_13,Millet,2019,33320,684875
Region_13,Millet,2019,8196,471466
Region_13,Millet,2020,30618,713073
Region_13,Millet,2020,84021,296911
Region_13,Millet,2020,500,662977
Region_13,Millet,2020,112694,605886
Region_13,Millet,2020,5034,471077
Region_13,Millet,2020,37024,348388
Region_13,Millet,2020,101116,76273
Region_13,Millet,2021,10304,220994
Region_13,Millet,2021,67222,639922
Region_13,Millet,2021,105865,447883
Region_13,Millet,2021,54674,338539
Region_13,Millet,2021,117329,791651
Region_13,Millet,2021,145383,661865
Region_13,Millet,2021,71188,276062
Region_13,Millet,2022,178895,1000000
Region_13,Millet,2022,44731,915796
Region_13,Millet,2022,85203,516442
Region_13,Millet,2022,75103,580810
Region_13,Millet,2022,38679,796351
Region_13,Millet,2022,122361,698129
Region_13,Millet,2022,6861,550887
Region_13,Millet,2023,120710,426498
Region_13,Millet,2023,178673,317053
Region_13,Millet,2023,37622,719431
Region_13,Millet,2023,112988,763963
Region_13,Millet,2023,78004,191257
Region_13,Millet,2023,97416,702114
Region_13,Millet,2023,4186,648253
Region_14,Wheat,2015,152861,857220
Region_14,Wheat,2015,97719,263263
Region_14,Wheat,2015,205259,111279
Region_14,Wheat,2015,164938,711583
Region_14,Wheat,2015,123761,632857
Region_14,Wheat,2015,232154,187890
Region_14,Wheat,2015,166390,394307
Region_14,Wheat,2016,103906,311319
Region_14,Wheat,2016,153484,878114
Region_14,Wheat,2016,168734,591971
Region_14,Wheat,2016,200633,859597
Region_14,Wheat,2016,187622,619383
Region_14,Wheat,2016,154415,830143
Region_14,Wheat,2016,121101,651265
Region_14,Wheat,2017,188600,490568
Region_14,Wheat,2017,205989,687586
Region_14,Wheat,2017,176848,548066
Region_14,Wheat,2017,300000,910049
Region_14,Wheat,2017,200210,115197
Region_14,Wheat,2017,162255,480887
Region_14,Wheat,2017,235144,872759
Region_14,Wheat,2018,141181,1000000
Region_14,Wheat,2018,127576,747257
Region_14,Wheat,2018,170929,447780
Region_14,Wheat,2018,163578,797303
Region_14,Wheat,2018,166764,714887
Region_14,Wheat,2018,156847,365449
Region_14,Wheat,2018,120725,155056
Region_14,Wheat,2019,178180,856507
Region_14,Wheat,2019,164488,559970
Region_14,Wheat,2019,228303,63927
Region_14,Wheat,2019,203600,152186
Region_14,Wheat,2019,182159,939303
Region_14,Wheat,2019,190245,719410
Region_14,Wheat,2019,258709,699917
Region_14,Wheat,2020,188258,451964
Region_14,Wheat,2020,177628,766747
Region_14,Wheat,2020,171246,159081
Region_14,Wheat,2020,205145,348197
Region_14,Wheat,2020,165537,394446
Region_14,Wheat,2020,197961,234747
Region_14,Wheat,2020,225808,119823
Region_14,Wheat,2021,210273,946543
Region_14,Wheat,2021,173821,974373
Region_14,Wheat,2021,223725,502510
Region_14,Wheat,2021,166232,914495
Region_14,Wheat,2021,135894,893995
Region_14,Wheat,2021,107441,190913
Region_14,Wheat,2021,168868,527112
Region_14,Wheat,2022,108129,144134
Region_14,Wheat,2022,174400,180442
Region_14,Wheat,2022,188151,354935
Region_14,Wheat,2022,176655,262120
Region_14,Wheat,2022,122398,83368
Region_14,Wheat,2022,197956,242300
Region_14,Wheat,2022,181767,575947
Region_14,Wheat,2023,188261,886466
Region_14,Wheat,2023,203330,485999
Region_14,Wheat,2023,233356,767220
Region_14,Wheat,2023,163835,504507
Region_14,Wheat,2023,176365,574655
Region_14,Wheat,2023,288989,664670
Region_14,Wheat,2023,229555,550389
Region_14,Rice,2015,161346,622226
Region_14,Rice,2015,219143,585178
Region_14,Rice,2015,239956,986956
Region_14,Rice,2015,153061,599011
Region_14,Rice,2015,270470,793895
Region_14,Rice,2015,118789,990860
Region_14,Rice,2015,85520,691686
Region_14,Rice,2016,117076,211233
Region_14,Rice,2016,195944,435009
Region_14,Rice,2016,192728,962672
Region_14,Rice,2016,216883,494104
Region_14,Rice,2016,246289,561604
Region_14,Rice,2016,218594,994703
Region_14,Rice,2016,185290,113736
Region_14,Rice,2017,176056,334243
Region_14,Rice,2017,146686,814068
Region_14,Rice,2017,222308,945153
Region_14,Rice,2017,158579,397791
Region_14,Rice,2017,171138,735169
Region_14,Rice,2017,223826,874721
Region_14,Rice,2017,225867,376331
Region_14,Rice,2018,120506,763573
Region_14,Rice,2018,220902,261818
Region_14,Rice,2018,175705,763113
Region_14,Rice,2018,224655,185210
Region_14,Rice,2018,57760,446371
Region_14,Rice,2018,120477,1000000
Region_14,Rice,2018,255325,227420
Region_14,Rice,2019,266191,748851
Region_14,Rice,2019,75210,782274
Region_14,Rice,2019,206664,921987
Region_14,Rice,2019,139999,912436
Region_14,Rice,2019,109691,615276
Region_14,Rice,2019,236061,376855
Region_14,Rice,2019,300000,920103
Region_14,Rice,2020,144829,408119
Region_14,Rice,2020,168887,821532
Region_14,Rice,2020,98292,801061
Region_14,Rice,2020,251508,991215
Region_14,Rice,2020,268125,201390
Region_14,Rice,2020,172739,207645
Region_14,Rice,2020,232628,648511
Region_14,Rice,2021,300000,695138
Region_14,Rice,2021,233604,465196
Region_14,Rice,2021,138061,567012
Region_14,Rice,2021,222616,731335
Region_14,Rice,2021,158106,611387
Region_14,Rice,2021,213066,183099
Region_14,Rice,2021,147319,597125
Region_14,Rice,2022,217525,462296
Region_14,Rice,2022,135506,79800
Region_14,Rice,2022,226533,381700
Region_14,Rice,2022,283052,912764
Region_14,Rice,2022,206556,158994
Region_14,Rice,2022,213086,238239
Region_14,Rice,2022,191782,545762
Region_14,Rice,2023,277188,325169
Region_14,Rice,2023,271306,665704
Region_14,Rice,2023,227733,137095
Region_14,Rice,2023,198508,815982
Region_14,Rice,2023,268048,501107
Region_14,Rice,2023,251048,791871
Region_14,Rice,2023,113602,594373
Region_14,Maize,2015,185734,896576
Region_14,Maize,2015,186435,714592
Region_14,Maize,2015,129050,681286
Region_14,Maize,2015,177941,940117
Region_14,Maize,2015,142097,858000
Region_14,Maize,2015,79461,314433
Region_14,Maize,2015,96596,196045
Region_14,Maize,2016,80626,499344
Region_14,Maize,2016,109201,719906
Region_14,Maize,2016,13033,740334
Region_14,Maize,2016,118314,217225
Region_14,Maize,2016,154284,512883
Region_14,Maize,2016,282008,645836
Region_14,Maize,2016,183284,887931
Region_14,Maize,2017,111824,877793
Region_14,Maize,2017,92362,502734
Region_14,Maize,2017,128413,547521
Region_14,Maize,2017,91268,539714
Region_14,Maize,2017,206959,944882
Region_14,Maize,2017,121262,119063
Region_14,Maize,2017,189644,490156
Region_14,Maize,2018,203660,896919
Region_14,Maize,2018,234560,373403
Region_14,Maize,2018,86981,708278
Region_14,Maize,2018,133597,766187
Region_14,Maize,2018,130450,179047
Region_14,Maize,2018,142565,895086
Region_14,Maize,2018,197051,473329
Region_14,Maize,2019,264111,489709
Region_14,Maize,2019,210147,308969
Region_14,Maize,2019,179142,626136
Region_14,Maize,2019,115857,952629
Region_14,Maize,2019,182110,1000000
Region_14,Maize,2019,206962,125321
Region_14,Maize,2019,182882,714270
Region_14,Maize,2020,178743,545484
Region_14,Maize,2020,184059,771300
Region_14,Maize,2020,197567,738312
Region_14,Maize,2020,193333,572423
Region_14,Maize,2020,114555,452421
Region_14,Maize,2020,181126,592061
Region_14,Maize,2020,87146,232660
Region_14,Maize,2021,123483,675358
Region_14,Maize,2021,101673,944125
Region_14,Maize,2021,173907,497136
Region_14,Maize,2021,153251,914269
Region_14,Maize,2021,79087,442735
Region_14,Maize,2021,248993,174975
Region_14,Maize,2021,143787,708810
Region_14,Maize,2022,220863,963097
Region_14,Maize,2022,201198,618301
Region_14,Maize,2022,173319,656797
Region_14,Maize,2022,256048,310609
Region_14,Maize,2022,48986,147315
Region_14,Maize,2022,198949,363431
Region_14,Maize,2022,214425,806900
Region_14,Maize,2023,142482,611560
Region_14,Maize,2023,158939,717023
Region_14,Maize,2023,135230,487180
Region_14,Maize,2023,181303,823719
Region_14,Maize,2023,173548,966716
Region_14,Maize,2023,229156,871656
Region_14,Maize,2023,153160,212544
Region_14,Pulses,2015,21563,873700
Region_14,Pulses,2015,500,628805
Region_14,Pulses,2015,137742,548511
Region_14,Pulses,2015,87638,425185
Region_14,Pulses,2015,144748,955374
Region_14,Pulses,2015,118765,950808
Region_14,Pulses,2015,170617,971272
Region_14,Pulses,2016,500,829059
Region_14,Pulses,2016,56926,51153
Region_14,Pulses,2016,86863,515046
Region_14,Pulses,2016,188884,451870
Region_14,Pulses,2016,107811,518131
Region_14,Pulses,2016,148562,530643
Region_14,Pulses,2016,500,335956
Region_14,Pulses,2017,138356,536186
Region_14,Pulses,2017,25690,720585
Region_14,Pulses,2017,101568,873189
Region_14,Pulses,2017,117245,311228
Region_14,Pulses,2017,83843,910866
Region_14,Pulses,2017,98346,138510
Region_14,Pulses,2017,108075,665762
Region_14,Pulses,2018,58384,246981
Region_14,Pulses,2018,86014,334659
Region_14,Pulses,2018,156701,207098
Region_14,Pulses,2018,116035,527701
Region_14,Pulses,2018,41883,781439
Region_14,Pulses,2018,32378,413059
Region_14,Pulses,2018,34546,941575
Region_14,Pulses,2019,97439,229216
Region_14,Pulses,2019,105750,628289
Region_14,Pulses,2019,82871,538972
Region_14,Pulses,2019,178578,235824
Region_14,Pulses,2019,99323,709007
Region_14,Pulses,2019,95702,857844
Region_14,Pulses,2019,80385,431722
Region_14,Pulses,2020,76068,539633
Region_14,Pulses,2020,139262,75841
Region_14,Pulses,2020,88013,236763
Region_14,Pulses,2020,35047,943174
Region_14,Pulses,2020,62232,525362
Region_14,Pulses,2020,69003,778426
Region_14,Pulses,2020,88182,647099
Region_14,Pulses,2021,3149,357180
Region_14,Pulses,2021,500,122446
Region_14,Pulses,2021,127640,994275
Region_14,Pulses,2021,19691,202095
Region_14,Pulses,2021,140813,686655
Region_14,Pulses,2021,124724,884279
Region_14,Pulses,2021,49992,553280
Region_14,Pulses,2022,72133,276698
Region_14,Pulses,2022,58332,283911
Region_14,Pulses,2022,177497,934342
Region_14,Pulses,2022,125240,1000000
Region_14,Pulses,2022,36005,573141
Region_14,Pulses,2022,115678,1000000
Region_14,Pulses,2022,156101,984931
Region_14,Pulses,2023,56859,512682
Region_14,Pulses,2023,214469,985393
Region_14,Pulses,2023,127107,196204
Region_14,Pulses,2023,65008,190199
Region_14,Pulses,2023,26005,683555
Region_14,Pulses,2023,73415,744319
Region_14,Pulses,2023,115723,998942
Region_14,Millet,2015,107976,808861
Region_14,Millet,2015,102428,316172
Region_14,Millet,2015,114051,763928
Region_14,Millet,2015,150576,982891
Region_14,Millet,2015,24013,891943
Region_14,Millet,2015,60868,628118
Region_14,Millet,2015,165045,533399
Region_14,Millet,2016,112149,160066
Region_14,Millet,2016,101394,50243
Region_14,Millet,2016,143230,78304
Region_14,Millet,2016,88510,801938
Region_14,Millet,2016,125328,252528
Region_14,Millet,2016,158852,323565
Region_14,Millet,2016,107042,752120
Region_14,Millet,2017,150634,1000000
Region_14,Millet,2017,90857,78018
Region_14,Millet,2017,112063,370171
Region_14,Millet,2017,102401,577002
Region_14,Millet,2017,157959,535090
Region_14,Millet,2017,80901,653859
Region_14,Millet,2017,137299,810064
Region_14,Millet,2018,42288,127217
Region_14,Millet,2018,46242,120697
Region_14,Millet,2018,151711,200029
Region_14,Millet,2018,29059,398184
Region_14,Millet,2018,105239,958369
Region_14,Millet,2018,37951,396280
Region_14,Millet,2018,96465,320034
Region_14,Millet,2019,83416,142126
Region_14,Millet,2019,68385,122070
Region_14,Millet,2019,178955,379937
Region_14,Millet,2019,211091,998845
Region_14,Millet,2019,229009,939704
Region_14,Millet,2019,164040,670238
Region_14,Millet,2019,85853,229294
Region_14,Millet,2020,61902,416718
Region_14,Millet,2020,167938,879870
Region_14,Millet,2020,23608,632596
Region_14,Millet,2020,206538,719509
Region_14,Millet,2020,48185,625087
Region_14,Millet,2020,153837,641559
Region_14,Millet,2020,54368,756292
Region_14,Millet,2021,112437,723933
Region_14,Millet,2021,193912,502554
Region_14,Millet,2021,118971,902759
Region_14,Millet,2021,76493,515993
Region_14,Millet,2021,179548,473901
Region_14,Millet,2021,151913,471327
Region_14,Millet,2021,158903,206738
Region_14,Millet,2022,162602,878454
Region_14,Millet,2022,84932,514446
Region_14,Millet,2022,166682,952321
Region_14,Millet,2022,102210,574150
Region_14,Millet,2022,197643,343914
Region_14,Millet,2022,106685,730048
Region_14,Millet,2022,139114,264747
Region_14,Millet,2023,99812,999778
Region_14,Millet,2023,125690,815875
Region_14,Millet,2023,165137,683460
Region_14,Millet,2023,75266,905273
Region_14,Millet,2023,165513,794822
Region_14,Millet,2023,122607,189392
Region_14,Millet,2023,137947,917245
Region_15,Wheat,2015,72999,743157
Region_15,Wheat,2015,117630,954667
Region_15,Wheat,2015,176043,543674
Region_15,Wheat,2015,276082,131731
Region_15,Wheat,2015,116437,110438
Region_15,Wheat,2015,136763,298120
Region_15,Wheat,2015,191515,535049
Region_15,Wheat,2016,207932,860830
Region_15,Wheat,2016,156264,78379
Region_15,Wheat,2016,130246,467369
Region_15,Wheat,2016,215603,83848
Region_15,Wheat,2016,119122,200661
Region_15,Wheat,2016,86637,172818
Region_15,Wheat,2016,199411,374946
Region_15,Wheat,2017,201568,239012
Region_15,Wheat,2017,122286,443280
Region_15,Wheat,2017,111109,448425
Region_15,Wheat,2017,164243,100878
Region_15,Wheat,2017,138371,577885
Region_15,Wheat,2017,169202,578673
Region_15,Wheat,2017,160978,925552
Region_15,Wheat,2018,216803,437031
Region_15,Wheat,2018,105525,469236
Region_15,Wheat,2018,137458,260703
Region_15,Wheat,2018,172313,265152
Region_15,Wheat,2018,197946,311430
Region_15,Wheat,2018,98989,864403
Region_15,Wheat,2018,108883,242037
Region_15,Wheat,2019,133343,367470
Region_15,Wheat,2019,201835,188991
Region_15,Wheat,2019,136676,81030
Region_15,Wheat,2019,142632,102553
Region_15,Wheat,2019,152497,740841
Region_15,Wheat,2019,148729,491092
Region_15,Wheat,2019,173876,627160
Region_15,Wheat,2020,86357,960754
Region_15,Wheat,2020,113588,297714
Region_15,Wheat,2020,250401,129506
Region_15,Wheat,2020,128623,935685
Region_15,Wheat,2020,97563,872736
Region_15,Wheat,2020,198257,589884
Region_15,Wheat,2020,152276,497340
Region_15,Wheat,2021,188120,509698
Region_15,Wheat,2021,186156,407982
Region_15,Wheat,2021,170423,446562
Region_15,Wheat,2021,123300,496931
Region_15,Wheat,2021,194602,633860
Region_15,Wheat,2021,139311,909166
Region_15,Wheat,2021,104336,458222
Region_15,Wheat,2022,203388,894638
