Region,Crop,Year,Production_Tonnes,Population
Region_078,Cassava,2018,127932,99460
Region_078,Cassava,2019,208837,193944
Region_078,Cassava,2019,235231,995036
Region_078,Cassava,2019,137380,1000000
Region_078,Cassava,2019,145014,713945
Region_078,Cassava,2020,201086,126002
Region_078,Cassava,2020,193847,989074
Region_078,Cassava,2020,158198,948574
Region_078,Cassava,2020,247471,228284
Region_078,Cassava,2021,92712,596034
Region_078,Cassava,2021,228623,225762
Region_078,Cassava,2021,182758,911696
Region_078,Cassava,2021,180630,833871
Region_078,Cassava,2022,132931,169281
Region_078,Cassava,2022,201472,210393
Region_078,Cassava,2022,215678,421978
Region_078,Cassava,2022,207795,411338
Region_078,Cassava,2023,212792,151345
Region_078,Cassava,2023,221345,764329
Region_078,Cassava,2023,148299,734178
Region_078,Cassava,2023,204945,233464
Region_078,Cassava,2024,132301,878404
Region_078,Cassava,2024,204795,195959
Region_078,Cassava,2024,149965,1000000
Region_078,Cassava,2024,185073,895398
Region_078,Yam,2010,211175,737255
Region_078,Yam,2010,176860,535546
Region_078,Yam,2010,197489,894014
Region_078,Yam,2010,238115,282921
Region_078,Yam,2011,237270,810050
Region_078,Yam,2011,152696,463046
Region_078,Yam,2011,110767,247971
Region_078,Yam,2011,215673,310994
Region_078,Yam,2012,199752,653892
Region_078,Yam,2012,138367,155085
Region_078,Yam,2012,249433,305349
Region_078,Yam,2012,248292,382156
Region_078,Yam,2013,246700,673731
Region_078,Yam,2013,183494,649471
Region_078,Yam,2013,165852,56370
Region_078,Yam,2013,105509,142401
Region_078,Yam,2014,228553,424190
Region_078,Yam,2014,166335,539847
Region_078,Yam,2014,208213,506418
Region_078,Yam,2014,235549,521553
Region_078,Yam,2015,162367,934229
Region_078,Yam,2015,253726,656679
Region_078,Yam,2015,205147,265359
Region_078,Yam,2015,192297,306372
Region_078,Yam,2016,291556,945751
Region_078,Yam,2016,216033,331101
Region_078,Yam,2016,150612,302350
Region_078,Yam,2016,207503,929668
Region_078,Yam,2017,142399,153845
Region_078,Yam,2017,208090,928813
Region_078,Yam,2017,120570,185458
Region_078,Yam,2017,178511,601197
Region_078,Yam,2018,230744,414774
Region_078,Yam,2018,300000,74254
Region_078,Yam,2018,233251,88624
Region_078,Yam,2018,200184,877146
Region_078,Yam,2019,206680,992012
Region_078,Yam,2019,144361,550371
Region_078,Yam,2019,237196,974381
Region_078,Yam,2019,225779,647558
Region_078,Yam,2020,219991,225369
Region_078,Yam,2020,245072,594953
Region_078,Yam,2020,251522,425668
Region_078,Yam,2020,293306,998914
Region_078,Yam,2021,248316,896365
Region_078,Yam,2021,183281,161738
Region_078,Yam,2021,231774,157774
Region_078,Yam,2021,184996,753062
Region_078,Yam,2022,250915,688817
Region_078,Yam,2022,276271,1000000
Region_078,Yam,2022,297368,723634
Region_078,Yam,2022,165996,617453
Region_078,Yam,2023,177658,65644
Region_078,Yam,2023,300000,342617
Region_078,Yam,2023,206978,781979
Region_078,Yam,2023,282973,211272
Region_078,Yam,2024,203454,1000000
Region_078,Yam,2024,265456,279389
Region_078,Yam,2024,215053,928392
Region_078,Yam,2024,213204,521351
Region_079,Wheat,2010,62457,951387
Region_079,Wheat,2010,178466,992643
Region_079,Wheat,2010,200545,846274
Region_079,Wheat,2010,93951,185845
Region_079,Wheat,2011,225315,618235
Region_079,Wheat,2011,193581,411688
Region_079,Wheat,2011,62603,394821
Region_079,Wheat,2011,160903,605745
Region_079,Wheat,2012,222508,710560
Region_079,Wheat,2012,240945,306504
Region_079,Wheat,2012,164801,94972
Region_079,Wheat,2012,121780,520732
Region_079,Wheat,2013,118400,883209
Region_079,Wheat,2013,148190,95221
Region_079,Wheat,2013,84489,303682
Region_079,Wheat,2013,74634,971751
Region_079,Wheat,2014,138178,636998
Region_079,Wheat,2014,238598,737161
Region_079,Wheat,2014,98196,259051
Region_079,Wheat,2014,137821,402650
Region_079,Wheat,2015,258716,295324
Region_079,Wheat,2015,84814,452251
Region_079,Wheat,2015,91474,221082
Region_079,Wheat,2015,229610,565724
Region_079,Wheat,2016,117970,587459
Region_079,Wheat,2016,145157,187218
Region_079,Wheat,2016,83652,754659
Region_079,Wheat,2016,89872,572865
Region_079,Wheat,2017,185853,542754
Region_079,Wheat,2017,183086,315159
Region_079,Wheat,2017,112939,115218
Region_079,Wheat,2017,233935,219271
Region_079,Wheat,2018,168971,481090
Region_079,Wheat,2018,175173,933370
Region_079,Wheat,2018,191465,997840
Region_079,Wheat,2018,45122,930771
Region_079,Wheat,2019,201474,670644
Region_079,Wheat,2019,225217,687395
Region_079,Wheat,2019,177597,288178
Region_079,Wheat,2019,202730,685269
Region_079,Wheat,2020,277853,715815
Region_079,Wheat,2020,81929,892247
Region_079,Wheat,2020,188816,442399
Region_079,Wheat,2020,171378,489420
Region_079,Wheat,2021,153718,706544
Region_079,Wheat,2021,131616,225449
Region_079,Wheat,2021,202429,561831
Region_079,Wheat,2021,198051,60602
Region_079,Wheat,2022,187518,386479
Region_079,Wheat,2022,151311,938787
Region_079,Wheat,2022,208673,805170
Region_079,Wheat,2022,79440,319659
Region_079,Wheat,2023,170239,367999
Region_079,Wheat,2023,178398,212227
Region_079,Wheat,2023,117464,54722
Region_079,Wheat,2023,161448,149099
Region_079,Wheat,2024,200121,851610
Region_079,Wheat,2024,263025,129789
Region_079,Wheat,2024,197776,237713
Region_079,Wheat,2024,194050,538676
Region_079,Rice,2010,98133,540058
Region_079,Rice,2010,120513,521227
Region_079,Rice,2010,150141,601688
Region_079,Rice,2010,176289,947398
Region_079,Rice,2011,173079,220702
Region_079,Rice,2011,145692,200714
Region_079,Rice,2011,96573,85373
Region_079,Rice,2011,178005,919886
Region_079,Rice,2012,150622,119555
Region_079,Rice,2012,73082,464480
Region_079,Rice,2012,218629,372478
Region_079,Rice,2012,173294,556453
Region_079,Rice,2013,184945,671526
Region_079,Rice,2013,109632,512921
Region_079,Rice,2013,129635,852254
Region_079,Rice,2013,150754,904275
Region_079,Rice,2014,142474,795347
Region_079,Rice,2014,198788,729858
Region_079,Rice,2014,140761,730906
Region_079,Rice,2014,176866,496089
Region_079,Rice,2015,184519,1000000
Region_079,Rice,2015,107947,565593
Region_079,Rice,2015,124764,74811
Region_079,Rice,2015,143450,765844
Region_079,Rice,2016,171642,455290
Region_079,Rice,2016,152353,603812
Region_079,Rice,2016,204158,826307
Region_079,Rice,2016,147340,356037
Region_079,Rice,2017,169715,958796
Region_079,Rice,2017,105371,787571
Region_079,Rice,2017,97455,432867
Region_079,Rice,2017,132930,148751
Region_079,Rice,2018,91408,991807
Region_079,Rice,2018,134251,327816
Region_079,Rice,2018,170782,405410
Region_079,Rice,2018,154196,792276
Region_079,Rice,2019,87674,467796
Region_079,Rice,2019,87486,103728
Region_079,Rice,2019,66887,887985
Region_079,Rice,2019,74361,754543
Region_079,Rice,2020,176450,262649
Region_079,Rice,2020,201145,986164
Region_079,Rice,2020,193150,188550
Region_079,Rice,2020,232013,1000000
Region_079,Rice,2021,163742,937607
Region_079,Rice,2021,82753,140022
Region_079,Rice,2021,61001,52288
Region_079,Rice,2021,197394,642525
Region_079,Rice,2022,190886,1000000
Region_079,Rice,2022,191500,949450
Region_079,Rice,2022,177618,539777
Region_079,Rice,2022,101395,508425
Region_079,Rice,2023,140309,299531
Region_079,Rice,2023,194692,63015
Region_079,Rice,2023,267529,420028
Region_079,Rice,2023,132019,262752
Region_079,Rice,2024,239401,625847
Region_079,Rice,2024,113581,688921
Region_079,Rice,2024,141541,1000000
Region_079,Rice,2024,204249,937406
Region_079,Maize,2010,91321,824855
Region_079,Maize,2010,135615,777278
Region_079,Maize,2010,127290,439138
Region_079,Maize,2010,500,702917
Region_079,Maize,2011,207821,710115
Region_079,Maize,2011,173819,894582
Region_079,Maize,2011,101766,155893
Region_079,Maize,2011,134824,306682
Region_079,Maize,2012,99650,456191
Region_079,Maize,2012,60924,877481
Region_079,Maize,2012,112494,481869
Region_079,Maize,2012,115873,347800
Region_079,Maize,2013,45385,197330
Region_079,Maize,2013,108056,724692
Region_079,Maize,2013,73590,677427
Region_079,Maize,2013,109577,782824
Region_079,Maize,2014,103520,856441
Region_079,Maize,2014,59887,566520
Region_079,Maize,2014,149271,127995
Region_079,Maize,2014,112550,396214
Region_079,Maize,2015,152829,838308
Region_079,Maize,2015,112219,152546
Region_079,Maize,2015,50584,94799
Region_079,Maize,2015,100882,1000000
Region_079,Maize,2016,113011,119393
Region_079,Maize,2016,153528,416410
Region_079,Maize,2016,101992,189181
Region_079,Maize,2016,145939,632271
Region_079,Maize,2017,130724,485522
Region_079,Maize,2017,26675,685897
Region_079,Maize,2017,195504,488751
Region_079,Maize,2017,154808,524995
Region_079,Maize,2018,169182,859998
Region_079,Maize,2018,192868,862716
Region_079,Maize,2018,113948,76525
Region_079,Maize,2018,103167,684282
Region_079,Maize,2019,118096,692351
Region_079,Maize,2019,197992,665906
Region_079,Maize,2019,104200,427456
Region_079,Maize,2019,51299,740163
Region_079,Maize,2020,164797,693198
Region_079,Maize,2020,94747,573005
Region_079,Maize,2020,206740,127801
Region_079,Maize,2020,119072,866502
Region_079,Maize,2021,122633,234715
Region_079,Maize,2021,55981,1000000
Region_079,Maize,2021,117723,1000000
Region_079,Maize,2021,92868,710893
Region_079,Maize,2022,92895,638132
Region_079,Maize,2022,203010,548051
Region_079,Maize,2022,165251,266227
Region_079,Maize,2022,107684,621768
Region_079,Maize,2023,94668,831363
Region_079,Maize,2023,118161,68856
Region_079,Maize,2023,106408,821983
Region_079,Maize,2023,233810,499108
Region_079,Maize,2024,142267,497933
Region_079,Maize,2024,146934,535458
Region_079,Maize,2024,172244,255275
Region_079,Maize,2024,288170,928949
Region_079,Barley,2010,154508,361013
Region_079,Barley,2010,47750,506956
Region_079,Barley,2010,104382,683667
Region_079,Barley,2010,147410,536852
Region_079,Barley,2011,197474,687470
Region_079,Barley,2011,125510,734640
Region_079,Barley,2011,203461,830569
Region_079,Barley,2011,123652,52727
Region_079,Barley,2012,136451,612402
Region_079,Barley,2012,97111,317167
Region_079,Barley,2012,68887,699403
Region_079,Barley,2012,89068,130217
Region_079,Barley,2013,195311,895713
Region_079,Barley,2013,70063,765759
Region_079,Barley,2013,188791,454337
Region_079,Barley,2013,72657,858312
Region_079,Barley,2014,129379,118704
Region_079,Barley,2014,159671,82015
Region_079,Barley,2014,140731,524448
Region_079,Barley,2014,159636,452182
Region_079,Barley,2015,230230,202110
Region_079,Barley,2015,116529,316690
Region_079,Barley,2015,168463,297138
Region_079,Barley,2015,107937,162051
Region_079,Barley,2016,179193,755416
Region_079,Barley,2016,176718,905755
Region_079,Barley,2016,224807,526268
Region_079,Barley,2016,129833,245972
Region_079,Barley,2017,153821,754785
Region_079,Barley,2017,165466,553286
Region_079,Barley,2017,100818,345193
Region_079,Barley,2017,137032,423521
Region_079,Barley,2018,197737,651266
Region_079,Barley,2018,149440,983927
Region_079,Barley,2018,256183,798725
Region_079,Barley,2018,178723,1000000
Region_079,Barley,2019,214210,480317
Region_079,Barley,2019,126649,596068
Region_079,Barley,2019,101639,402136
Region_079,Barley,2019,170561,324365
Region_079,Barley,2020,219034,213130
Region_079,Barley,2020,140720,622332
Region_079,Barley,2020,158047,880294
Region_079,Barley,2020,174676,411020
Region_079,Barley,2021,237181,488389
Region_079,Barley,2021,187518,121590
Region_079,Barley,2021,178097,665528
Region_079,Barley,2021,126385,998128
Region_079,Barley,2022,142549,387141
Region_079,Barley,2022,239752,452544
Region_079,Barley,2022,206596,1000000
Region_079,Barley,2022,191413,921618
Region_079,Barley,2023,135517,790064
Region_079,Barley,2023,230450,979088
Region_079,Barley,2023,183167,375811
Region_079,Barley,2023,160424,852553
Region_079,Barley,2024,176769,836035
Region_079,Barley,2024,171523,587943
Region_079,Barley,2024,118556,285433
Region_079,Barley,2024,216378,531359
Region_079,Sorghum,2010,99168,183970
Region_079,Sorghum,2010,83252,563625
Region_079,Sorghum,2010,51558,70811
Region_079,Sorghum,2010,93741,356330
Region_079,Sorghum,2011,123583,563676
Region_079,Sorghum,2011,72771,336246
Region_079,Sorghum,2011,127334,201064
Region_079,Sorghum,2011,98244,862682
Region_079,Sorghum,2012,118570,320041
Region_079,Sorghum,2012,127221,216829
Region_079,Sorghum,2012,117617,963862
Region_079,Sorghum,2012,202682,662750
Region_079,Sorghum,2013,90919,198592
Region_079,Sorghum,2013,165521,941199
Region_079,Sorghum,2013,200871,361538
Region_079,Sorghum,2013,135206,817480
Region_079,Sorghum,2014,149110,665426
Region_079,Sorghum,2014,210993,662283
Region_079,Sorghum,2014,181375,727484
Region_079,Sorghum,2014,115209,63003
Region_079,Sorghum,2015,163439,817047
Region_079,Sorghum,2015,120030,894855
Region_079,Sorghum,2015,129403,395797
Region_079,Sorghum,2015,125206,227897
Region_079,Sorghum,2016,131021,1000000
Region_079,Sorghum,2016,89685,341430
Region_079,Sorghum,2016,178457,721365
Region_079,Sorghum,2016,57274,195330
Region_079,Sorghum,2017,174528,514687
Region_079,Sorghum,2017,156906,917424
Region_079,Sorghum,2017,259897,671314
Region_079,Sorghum,2017,159472,550090
Region_079,Sorghum,2018,152187,394999
Region_079,Sorghum,2018,78808,60195
Region_079,Sorghum,2018,179604,654747
Region_079,Sorghum,2018,214693,294242
Region_079,Sorghum,2019,133528,839785
Region_079,Sorghum,2019,82696,277192
Region_079,Sorghum,2019,148319,613751
Region_079,Sorghum,2019,157880,630626
Region_079,Sorghum,2020,179480,785979
Region_079,Sorghum,2020,202793,758030
Region_079,Sorghum,2020,101552,747387
Region_079,Sorghum,2020,157750,838633
Region_079,Sorghum,2021,256860,493353
Region_079,Sorghum,2021,117434,432331
Region_079,Sorghum,2021,198987,481292
Region_079,Sorghum,2021,218285,1000000
Region_079,Sorghum,2022,117014,603938
Region_079,Sorghum,2022,177205,861560
Region_079,Sorghum,2022,109394,940586
Region_079,Sorghum,2022,227899,639553
Region_079,Sorghum,2023,161974,786466
Region_079,Sorghum,2023,166534,1000000
Region_079,Sorghum,2023,179285,460974
Region_079,Sorghum,2023,221143,643974
Region_079,Sorghum,2024,113467,456641
Region_079,Sorghum,2024,160738,781253
Region_079,Sorghum,2024,230037,629444
Region_079,Sorghum,2024,167937,892198
Region_079,Millet,2010,50281,310585
Region_079,Millet,2010,91476,902726
Region_079,Millet,2010,58134,851734
Region_079,Millet,2010,184317,386381
Region_079,Millet,2011,109088,148049
Region_079,Millet,2011,500,691734
Region_079,Millet,2011,135687,181929
Region_079,Millet,2011,54230,409580
Region_079,Millet,2012,38589,821429
Region_079,Millet,2012,41799,629748
Region_079,Millet,2012,64196,543435
Region_079,Millet,2012,107708,249396
Region_079,Millet,2013,133325,645180
Region_079,Millet,2013,500,886519
Region_079,Millet,2013,108001,726625
Region_079,Millet,2013,120480,408036
Region_079,Millet,2014,197560,783766
Region_079,Millet,2014,107319,247067
Region_079,Millet,2014,77670,99002
Region_079,Millet,2014,42186,903848
Region_079,Millet,2015,124484,795058
Region_079,Millet,2015,133910,974403
Region_079,Millet,2015,84101,486074
Region_079,Millet,2015,90525,690063
Region_079,Millet,2016,3484,751292
Region_079,Millet,2016,104419,510740
Region_079,Millet,2016,162907,813879
Region_079,Millet,2016,73991,779915
Region_079,Millet,2017,79851,932526
Region_079,Millet,2017,23921,712170
Region_079,Millet,2017,106526,895428
Region_079,Millet,2017,163927,679128
Region_079,Millet,2018,68243,631030
Region_079,Millet,2018,100594,672511
Region_079,Millet,2018,144614,773870
Region_079,Millet,2018,117089,444566
Region_079,Millet,2019,65276,506437
Region_079,Millet,2019,135187,884500
Region_079,Millet,2019,72334,140164
Region_079,Millet,2019,75969,450409
Region_079,Millet,2020,129047,658586
Region_079,Millet,2020,131277,375057
Region_079,Millet,2020,22102,368386
Region_079,Millet,2020,208479,574546
Region_079,Millet,2021,238983,862458
Region_079,Millet,2021,91191,301637
Region_079,Millet,2021,75176,429965
Region_079,Millet,2021,79814,159101
Region_079,Millet,2022,55942,849206
Region_079,Millet,2022,137027,570228
Region_079,Millet,2022,176070,286198
Region_079,Millet,2022,94230,957553
Region_079,Millet,2023,100405,590918
Region_079,Millet,2023,112770,224447
Region_079,Millet,2023,89371,649660
Region_079,Millet,2023,106404,319002
Region_079,Millet,2024,190863,370352
Region_079,Millet,2024,98695,516230
Region_079,Millet,2024,107358,884282
Region_079,Millet,2024,26365,798387
Region_079,Pulses,2010,49516,351420
Region_079,Pulses,2010,61236,874868
Region_079,Pulses,2010,500,81019
Region_079,Pulses,2010,66039,220781
Region_079,Pulses,2011,123654,747360
Region_079,Pulses,2011,130409,274222
Region_079,Pulses,2011,33725,220830
Region_079,Pulses,2011,22143,705594
Region_079,Pulses,2012,24840,824234
Region_079,Pulses,2012,87999,724348
Region_079,Pulses,2012,23010,980321
Region_079,Pulses,2012,500,480348
Region_079,Pulses,2013,70949,1000000
Region_079,Pulses,2013,106298,786648
Region_079,Pulses,2013,41087,122889
Region_079,Pulses,2013,500,326446
Region_079,Pulses,2014,75126,208765
Region_079,Pulses,2014,151217,261223
Region_079,Pulses,2014,33094,580813
Region_079,Pulses,2014,29710,433460
Region_079,Pulses,2015,86748,171791
Region_079,Pulses,2015,500,812147
Region_079,Pulses,2015,66309,137866
Region_079,Pulses,2015,75246,650383
Region_079,Pulses,2016,126923,965896
Region_079,Pulses,2016,101660,415271
Region_079,Pulses,2016,157483,229176
Region_079,Pulses,2016,78162,214914
Region_079,Pulses,2017,104642,110001
Region_079,Pulses,2017,92844,575996
Region_079,Pulses,2017,67898,227758
Region_079,Pulses,2017,500,486744
Region_079,Pulses,2018,129374,988112
Region_079,Pulses,2018,112811,565061
Region_079,Pulses,2018,45115,449425
Region_079,Pulses,2018,87049,886222
Region_079,Pulses,2019,27430,342918
Region_079,Pulses,2019,78032,868454
Region_079,Pulses,2019,130168,1000000
Region_079,Pulses,2019,70796,494755
Region_079,Pulses,2020,73102,272657
Region_079,Pulses,2020,90991,1000000
Region_079,Pulses,2020,46656,645037
Region_079,Pulses,2020,92911,228681
Region_079,Pulses,2021,164023,189560
Region_079,Pulses,2021,76670,540623
Region_079,Pulses,2021,47233,245194
Region_079,Pulses,2021,89227,614191
Region_079,Pulses,2022,500,1000000
Region_079,Pulses,2022,1061,1000000
Region_079,Pulses,2022,96129,214622
Region_079,Pulses,2022,103214,348300
Region_079,Pulses,2023,127453,296091
Region_079,Pulses,2023,55285,428882
Region_079,Pulses,2023,133694,606620
Region_079,Pulses,2023,97766,81798
Region_079,Pulses,2024,91304,379837
Region_079,Pulses,2024,121704,736400
Region_079,Pulses,2024,13144,195670
Region_079,Pulses,2024,95133,432053
Region_079,Cassava,2010,262899,542980
Region_079,Cassava,2010,230233,82414
Region_079,Cassava,2010,126331,472526
Region_079,Cassava,2010,119445,343799
Region_079,Cassava,2011,171965,83979
Region_079,Cassava,2011,160615,566643
Region_079,Cassava,2011,167026,573904
Region_079,Cassava,2011,184445,862711
Region_079,Cassava,2012,152769,371128
Region_079,Cassava,2012,100368,613775
Region_079,Cassava,2012,128479,149240
Region_079,Cassava,2012,121532,408107
Region_079,Cassava,2013,167968,254266
Region_079,Cassava,2013,131808,752745
Region_079,Cassava,2013,68007,618678
Region_079,Cassava,2013,160025,720458
Region_079,Cassava,2014,185739,621601
Region_079,Cassava,2014,199707,962419
Region_079,Cassava,2014,277337,981225
Region_079,Cassava,2014,144061,613023
Region_079,Cassava,2015,111910,325460
Region_079,Cassava,2015,194820,625192
Region_079,Cassava,2015,168361,1000000
Region_079,Cassava,2015,256113,59488
Region_079,Cassava,2016,210358,938427
Region_079,Cassava,2016,235187,909587
Region_079,Cassava,2016,128088,931347
Region_079,Cassava,2016,149275,788178
Region_079,Cassava,2017,125754,513941
Region_079,Cassava,2017,169514,848510
Region_079,Cassava,2017,294747,363782
Region_079,Cassava,2017,169386,784135
Region_079,Cassava,2018,199351,288260
Region_079,Cassava,2018,169580,290727
Region_079,Cassava,2018,131924,506077
Region_079,Cassava,2018,92936,671525
Region_079,Cassava,2019,134798,440503
Region_079,Cassava,2019,148234,510299
Region_079,Cassava,2019,119418,1000000
Region_079,Cassava,2019,55131,861356
Region_079,Cassava,2020,234711,269272
Region_079,Cassava,2020,177931,845781
Region_079,Cassava,2020,141645,918748
Region_079,Cassava,2020,143039,395556
Region_079,Cassava,2021,201896,874459
Region_079,Cassava,2021,110337,886490
Region_079,Cassava,2021,182730,341549
Region_079,Cassava,2021,245113,254793
Region_079,Cassava,2022,142470,786855
Region_079,Cassava,2022,158121,842662
Region_079,Cassava,2022,139178,1000000
Region_079,Cassava,2022,181816,755460
Region_079,Cassava,2023,136130,323476
Region_079,Cassava,2023,284906,567784
Region_079,Cassava,2023,161436,891713
Region_079,Cassava,2023,129556,986442
Region_079,Cassava,2024,110515,470014
Region_079,Cassava,2024,147641,287490
Region_079,Cassava,2024,139951,306203
Region_079,Cassava,2024,216727,817556
Region_079,Yam,2010,174214,732705
Region_079,Yam,2010,215539,182635
Region_079,Yam,2010,179759,833108
Region_079,Yam,2010,208801,695156
Region_079,Yam,2011,179906,879248
Region_079,Yam,2011,184761,811959
Region_079,Yam,2011,211619,628318
Region_079,Yam,2011,120420,496747
Region_079,Yam,2012,231168,308558
Region_079,Yam,2012,189887,130383
Region_079,Yam,2012,151582,872752
Region_079,Yam,2012,195771,864121
Region_079,Yam,2013,209673,552909
Region_079,Yam,2013,143705,601967
Region_079,Yam,2013,176604,514631
Region_079,Yam,2013,129120,331648
Region_079,Yam,2014,91053,990233
Region_079,Yam,2014,198317,450177
Region_079,Yam,2014,207339,474062
Region_079,Yam,2014,162516,199028
Region_079,Yam,2015,196623,764948
Region_079,Yam,2015,241114,358739
Region_079,Yam,2015,219293,887102
Region_079,Yam,2015,34827,629696
Region_079,Yam,2016,121752,886150
Region_079,Yam,2016,227688,1000000
Region_079,Yam,2016,230249,940668
Region_079,Yam,2016,153940,961865
Region_079,Yam,2017,194477,1000000
Region_079,Yam,2017,229452,142184
Region_079,Yam,2017,291937,152609
Region_079,Yam,2017,255016,503578
Region_079,Yam,2018,172663,873097
Region_079,Yam,2018,200218,410661
Region_079,Yam,2018,190541,891817
Region_079,Yam,2018,207176,559165
Region_079,Yam,2019,197186,416822
Region_079,Yam,2019,192078,106835
Region_079,Yam,2019,246383,192398
Region_079,Yam,2019,168933,252683
Region_079,Yam,2020,244354,796058
Region_079,Yam,2020,255242,155957
Region_079,Yam,2020,226070,268387
Region_079,Yam,2020,235275,122108
Region_079,Yam,2021,189146,821590
Region_079,Yam,2021,253950,438976
Region_079,Yam,2021,156756,413678
Region_079,Yam,2021,258148,764649
Region_079,Yam,2022,258516,1000000
Region_079,Yam,2022,264295,654405
Region_079,Yam,2022,176952,592784
Region_079,Yam,2022,229818,82716
Region_079,Yam,2023,172221,771923
Region_079,Yam,2023,259290,791308
Region_079,Yam,2023,233692,876105
Region_079,Yam,2023,140150,359248
Region_079,Yam,2024,155972,567867
Region_079,Yam,2024,178046,912990
Region_079,Yam,2024,256514,540767
Region_079,Yam,2024,227696,369203
Region_080,Wheat,2010,226086,291226
Region_080,Wheat,2010,173299,239623
Region_080,Wheat,2010,190059,958870
Region_080,Wheat,2010,199867,252522
Region_080,Wheat,2011,242912,492395
Region_080,Wheat,2011,132634,500135
Region_080,Wheat,2011,183191,766041
Region_080,Wheat,2011,216029,117982
Region_080,Wheat,2012,152307,118735
Region_080,Wheat,2012,193613,513702
Region_080,Wheat,2012,161114,224777
Region_080,Wheat,2012,216856,255223
Region_080,Wheat,2013,300000,729682
Region_080,Wheat,2013,198080,519383
Region_080,Wheat,2013,269644,240548
Region_080,Wheat,2013,137333,739762
Region_080,Wheat,2014,269001,419205
Region_080,Wheat,2014,140519,187632
Region_080,Wheat,2014,188441,294882
Region_080,Wheat,2014,184996,866988
Region_080,Wheat,2015,132172,842439
Region_080,Wheat,2015,97022,139964
Region_080,Wheat,2015,226127,783866
Region_080,Wheat,2015,146623,598267
Region_080,Wheat,2016,215101,937407
Region_080,Wheat,2016,184521,483743
Region_080,Wheat,2016,187823,727530
Region_080,Wheat,2016,266555,173249
Region_080,Wheat,2017,189212,461528
Region_080,Wheat,2017,264772,99272
Region_080,Wheat,2017,227883,821929
Region_080,Wheat,2017,224161,641932
Region_080,Wheat,2018,150040,180380
Region_080,Wheat,2018,251060,519713
Region_080,Wheat,2018,174542,912221
Region_080,Wheat,2018,214115,294021
Region_080,Wheat,2019,209685,385333
Region_080,Wheat,2019,199944,437992
Region_080,Wheat,2019,227524,668855
Region_080,Wheat,2019,211138,673349
Region_080,Wheat,2020,251251,718945
Region_080,Wheat,2020,194205,571064
Region_080,Wheat,2020,267273,383154
Region_080,Wheat,2020,300000,1000000
Region_080,Wheat,2021,250737,1000000
Region_080,Wheat,2021,194730,693536
Region_080,Wheat,2021,246435,334149
Region_080,Wheat,2021,298253,712424
Region_080,Wheat,2022,216455,511916
Region_080,Wheat,2022,290725,384415
Region_080,Wheat,2022,300000,518636
Region_080,Wheat,2022,155252,225589
Region_080,Wheat,2023,184273,579760
Region_080,Wheat,2023,157124,290458
Region_080,Wheat,2023,186986,216589
Region_080,Wheat,2023,169839,408485
Region_080,Wheat,2024,215410,560063
Region_080,Wheat,2024,255506,791193
Region_080,Wheat,2024,300000,136044
Region_080,Wheat,2024,249893,770185
Region_080,Rice,2010,143919,947266
Region_080,Rice,2010,236691,618467
Region_080,Rice,2010,146296,728935
Region_080,Rice,2010,192191,456866
Region_080,Rice,2011,175640,448886
Region_080,Rice,2011,240845,398689
Region_080,Rice,2011,127160,905435
Region_080,Rice,2011,169441,558017
Region_080,Rice,2012,249418,692530
Region_080,Rice,2012,251882,379221
Region_080,Rice,2012,189515,355592
Region_080,Rice,2012,215659,983237
Region_080,Rice,2013,208997,330684
Region_080,Rice,2013,193743,157007
Region_080,Rice,2013,93633,846588
Region_080,Rice,2013,193057,651716
Region_080,Rice,2014,259748,266978
Region_080,Rice,2014,73917,779310
Region_080,Rice,2014,105220,640975
Region_080,Rice,2014,157938,930655
Region_080,Rice,2015,196467,673955
Region_080,Rice,2015,224719,130284
Region_080,Rice,2015,139110,1000000
Region_080,Rice,2015,201556,548510
Region_080,Rice,2016,295817,364292
Region_080,Rice,2016,193114,529801
Region_080,Rice,2016,208055,168892
Region_080,Rice,2016,187748,195016
Region_080,Rice,2017,173745,905555
Region_080,Rice,2017,235883,406319
Region_080,Rice,2017,151995,609608
Region_080,Rice,2017,228596,237033
Region_080,Rice,2018,230436,339361
Region_080,Rice,2018,237244,927094
Region_080,Rice,2018,182718,735629
Region_080,Rice,2018,216800,70064
Region_080,Rice,2019,165069,303519
Region_080,Rice,2019,229235,826474
Region_080,Rice,2019,268800,583016
Region_080,Rice,2019,276706,919384
Region_080,Rice,2020,231363,866391
Region_080,Rice,2020,269846,446163
Region_080,Rice,2020,300000,716411
Region_080,Rice,2020,229175,1000000
Region_080,Rice,2021,273742,284578
Region_080,Rice,2021,262445,1000000
Region_080,Rice,2021,198771,1000000
Region_080,Rice,2021,273878,570782
Region_080,Rice,2022,240415,164795
Region_080,Rice,2022,251110,156481
Region_080,Rice,2022,251764,777435
Region_080,Rice,2022,184121,867445
Region_080,Rice,2023,300000,892461
Region_080,Rice,2023,218425,206021
Region_080,Rice,2023,288102,198511
Region_080,Rice,2023,275226,667446
Region_080,Rice,2024,300000,511735
Region_080,Rice,2024,300000,891572
Region_080,Rice,2024,152310,608957
Region_080,Rice,2024,300000,139976
Region_080,Maize,2010,206555,517084
Region_080,Maize,2010,74570,976614
Region_080,Maize,2010,141890,662778
Region_080,Maize,2010,95396,362078
Region_080,Maize,2011,194068,220663
Region_080,Maize,2011,161881,670333
Region_080,Maize,2011,74537,555244
Region_080,Maize,2011,51029,1000000
